Factura,Referencia,Pedido,Almacen,Fecha_Conta,Fecha_Venc,Cliente,Nombre_Cliente,Nombre_Extran,Costo$,DiscPrcnt,IVA,Total$,USD$,Codigo,FrgnName,Quantity,UM,Domicilio,Colonia,Cuidad,Estado,CP,Transporte,DESTINO,DIRECCION,Lote,FISCAL,TELEFONO,RFC
243216,VO-13972,193945.0,1,2026-09-02,2026-09-17,C07247,IMPULSORA PLAZA TIJUANA,CITY EXPRESS PIEDRAS NEGRAS (CEPDS),1288.56,0,206.17,1494.73,0.0,4051-J03,,2,CJA,BLVD ELISEO MENDOZA BERRUETO #2501,SAN FELIPE,PIEDRAS NEGRAS,COA,26070,Cobro Regreso,"PIEDRAS NEGRAS, COA.","BLVD ELISEO MENDOZA BERRUETO #2501, SAN FELIPE, 26070, PIEDRAS NEGRAS, COA",,,,
243217,VF-13522,193946.0,1,2026-09-02,2026-09-17,C07216,IMPULSORA PLAZA TIJUANA,CITY SUITES QUERETARO (CSQRO),1005.73,0,160.92,1166.65,0.0,4051-L12,,1,CJA,AV 5 DE FEBRERO #9852,ZONA INDUSTRIAL BENITO JUAREZ,QUERETARO,QUE,76120,Cobro Regreso,"QUERETARO, QUE.","AV 5 DE FEBRERO #9852, ZONA INDUSTRIAL BENITO JUAREZ, 76120, QUERETARO, QUE",,,,
243219,UT-20645,193948.0,1,2026-09-02,2026-09-17,C07287,IMPULSORA PLAZA JUAREZ,CITY EXPRESS PUEBLA CENTRO (CEPUE),7040.11,0,1126.42,8166.53,0.0,4051-L12,,7,CJA,10 NORTE #1406,EL ALTO,PUEBLA,PUE,72000,Cobro Regreso,"PUEBLA, PUE.","10 NORTE #1406, EL ALTO, 72000, PUEBLA, PUE",,,,
243220,UN-09478,193949.0,1,2026-09-02,2026-09-17,C07279,TURISTICA DEL SUR,CITY EXPRESS TUXTLA GUTIERREZ (CETGZ),3017.19,0,482.75,3499.94,0.0,4051-L12,,3,CJA,LIBRAMIENTO SUR-PONIENTE #2950,SANTA ELENA,TUXTLA GUTIERREZ,CHS,29060,Cobro Regreso,"TUXTLA GUTIERREZ, CHS.","LIBRAMIENTO SUR-PONIENTE #2950, SANTA ELENA, 29060, TUXTLA GUTIERREZ, CHS",,,,
243221,UK-15578,193950.0,1,2026-09-02,2026-09-17,C07304,IMPULSORA PLAZA JUAREZ,CITY EXPRESS MONTERREY AEROPUERTO (CEMTA),3017.19,0,482.75,3499.94,0.0,4051-L12,,3,CJA,KAPPA #5028,PARQUE INDUSTRIAL MILENIUM,APODACA,NL,66600,Cobro Regreso,"APODACA, NL.","KAPPA #5028, PARQUE INDUSTRIAL MILENIUM, 66600, APODACA, NL",,,,
243222,UH-11871,193951.0,1,2026-09-02,2026-09-17,C07164,IMPULSORA PLAZA JUAREZ,CITY JUNIOR VILLAHERMOSA (CJVSA),7040.11,0,1126.42,8166.53,0.0,4051-L10,,7,CJA,BLVD ADOLFO RUIZ CORTINESs #2105,ATASTA DE SIERRA,VILLAHERMOSA,TAB,86100,Cobro Regreso,"VILLAHERMOSA, TAB.","BLVD ADOLFO RUIZ CORTINESs #2105, ATASTA DE SIERRA, 86100, VILLAHERMOSA, TAB",,,,
243223,TJ-09648,193953.0,1,2026-09-02,2026-09-17,C04178,LA ESTACION DE APIZACO,CITY EXPRESS APIZACO (CETXA),644.28,0,103.09,747.36,0.0,4051-J03,,1,CJA,BLVD. EMILIO SANCHEZ PIEDRAS,CUAHUTEMOC,APIZACO,TLA,90300,Cobro Regreso,"APIZACO, TLA.","BLVD. EMILIO SANCHEZ PIEDRAS, CUAHUTEMOC, 90300, APIZACO, TLA",,,,
243224,UD-18743,193952.0,1,2026-09-02,2026-09-17,C07155,IMPULSORA PLAZA JUAREZ,CITY PLUS INSURGENTES SUR (CEINS),2742.48,0,438.8,3181.28,0.0,4018-A23,,4,CJA,AV. INSURGENTES SUR #1581,SAN JOSÉ INSURGENTES,CIUDAD DE MÉXICO,DF2,3900,Cobro Regreso,"CIUDAD DE MÉXICO, DF2.","AV. INSURGENTES SUR #1581, SAN JOSÉ INSURGENTES, 03900, CIUDAD DE MÉXICO, DF2",,,,
243225,TJ-09594,193954.0,1,2026-09-02,2026-09-17,C04178,LA ESTACION DE APIZACO,CITY EXPRESS APIZACO (CETXA),1005.73,0,160.92,1166.65,0.0,4051-L11,,1,CJA,BLVD. EMILIO SANCHEZ PIEDRAS,CUAHUTEMOC,APIZACO,TLA,90300,Cobro Regreso,"APIZACO, TLA.","BLVD. EMILIO SANCHEZ PIEDRAS, CUAHUTEMOC, 90300, APIZACO, TLA",,,,
243226,TI-14741,193955.0,1,2026-09-02,2026-09-17,C07224,IMPULSORA PLAZA JUAREZ,CITY JUNIOR CIUDAD JUAREZ CONSULADO (CJCJS),1288.56,0,206.17,1494.73,0.0,4051-J03,,2,CJA,AV PASEO DE LA VICTORIA #3781,PARTIDO SENECU,CIUDAD JUAREZ,CHI,32543,Cobro Regreso,"CIUDAD JUAREZ, CHI.","AV PASEO DE LA VICTORIA #3781, PARTIDO SENECU, 32543, CIUDAD JUAREZ, CHI",,,,
243227,TH-17066,193956.0,1,2026-09-02,2026-09-17,C02635,IMPULSORA PLAZA CIUDAD DEL CARMEN,CITY EXPRESS CIUDAD DEL CARMEN (CECME ),2011.46,0,321.83,2333.29,0.0,4051-L11,,2,CJA,JUAREZ No 1,JUSTO SIERRA,DEL CARMEN,CAM,24114,Cobro Regreso,"DEL CARMEN, CAM.","JUAREZ No 1, JUSTO SIERRA, 24114, DEL CARMEN, CAM",,,,
243228,TE-15991,193957.0,1,2026-09-02,2026-09-17,C07203,IMPULSORA PLAZA HERMOSILLO,CITY EXPRESS HERMOSILLO (CEHMO),803.46,0,128.55,932.01,0.0,4018-A27,,1,CJA,BLVD. RIO SONORA NORTE No. 96,VADO DEL RÍO,HERMOSILLO,SON,83078,Cobro Destino,"HERMOSILLO, SON.","BLVD. RIO SONORA NORTE No. 96, VADO DEL RÍO, 83078, HERMOSILLO, SON",,,,
243229,TE-15989,193958.0,1,2026-09-02,2026-09-17,C07203,IMPULSORA PLAZA HERMOSILLO,CITY EXPRESS HERMOSILLO (CEHMO),644.28,0,103.08,747.36,0.0,4051-J03,,1,CJA,BLVD. RIO SONORA NORTE No. 96,VADO DEL RÍO,HERMOSILLO,SON,83078,Cobro Regreso,"HERMOSILLO, SON.","BLVD. RIO SONORA NORTE No. 96, VADO DEL RÍO, 83078, HERMOSILLO, SON",,,,
243230,SU-10000,193960.0,1,2026-09-02,2026-09-17,C07402,IMPULSORA PLAZA TIJUANA,CITY JUNIOR SULLIVAN (CJSUL),1288.56,0,206.17,1494.73,0.0,4051-J03,,2,CJA,JAMES SULLIVAN #35,SAN RAFAEL,CIUDAD DE MEXICO,CMX,6470,Cobro Regreso,"CIUDAD DE MEXICO, CMX.","JAMES SULLIVAN #35, SAN RAFAEL, 06470, CIUDAD DE MEXICO, CMX",,,,
243231,KW-11995,194033.0,1,2026-09-02,2026-09-17,C07418,IMPULSORA PLAZA TIJUANA,CITY EXPRESS PLUS INTERLOMAS (CPINT),1005.73,0,160.92,1166.65,0.0,4051-L11,,1,CJA,BOULEVARD PALMAS HILLS LOTE 01 Y LOTE 02 MZ 02 S/N,VALLE DE LAS PALMAS,HUIXQUILUCAN,CMX,52787,Cobro Regreso,"HUIXQUILUCAN, CMX.","BOULEVARD PALMAS HILLS LOTE 01 Y LOTE 02 MZ 02 S/N, VALLE DE LAS PALMAS, 52787, HUIXQUILUCAN, CMX",,,,
243232,RS-09234,193961.0,1,2026-09-02,2026-09-17,C07214,IMPULSORA PLAZA JUAREZ,CITY EXPRESS CAMPECHE (CECPE),2011.46,0,321.83,2333.29,0.0,4051-L11,,2,CJA,AV. ADOLFO RUIZ CORTINEZ #12,SECTOR FUNDADORES AH KIM PECH,SAN FRANCISCO DE CAMPECHE,CAM,24028,Cobro Regreso,"SAN FRANCISCO DE CAMPECHE, CAM.","AV. ADOLFO RUIZ CORTINEZ #12, SECTOR FUNDADORES AH KIM PECH, 24028, SAN FRANCISCO DE CAMPECHE, CAM",,,,
